A,W,k,ER,ER1,ER2,T,T',MT,DT
500,25,0.01,0.1,0.85493,0.11697,0.073133,0.067277,0.14041,0.041706
500,25,0.1,0.1,0.85493,0.11697,0.73133,0.67277,1.4041,0.041706
500,25,0.3,0.1,0.85493,0.11697,2.194,2.0183,4.2123,0.041711
500,25,0.03,0.1,0.85493,0.11697,0.2194,0.20183,0.42123,0.041711
500,25,0.2,0.1,0.85493,0.11697,1.4627,1.3455,2.8082,0.041735
500,25,0.02,0.1,0.85493,0.11697,0.14627,0.13455,0.28082,0.041735
500,25,0.2,0.25,0.87868,0.28452,1.2211,1.1059,2.327,0.049506
500,25,0.02,0.25,0.87868,0.28452,0.12211,0.11059,0.2327,0.049506
500,25,0.04,0.25,0.87868,0.28452,0.24423,0.22118,0.46541,0.049526
500,25,0.075,0.25,0.87868,0.28452,0.45793,0.41471,0.87264,0.049528
500,25,0.1,0.25,0.87868,0.28452,0.61057,0.55294,1.1635,0.049532
500,25,0.01,0.25,0.87868,0.28452,0.061057,0.055294,0.11635,0.049532
500,25,0.03,0.25,0.87868,0.28452,0.18317,0.16588,0.34905,0.049534
500,25,0.3,0.25,0.87868,0.28452,1.8317,1.6588,3.4905,0.049534
500,25,0.05,0.25,0.87868,0.28452,0.30529,0.27647,0.58176,0.049539
500,25,0.5,0.25,0.87868,0.28452,3.0529,2.7647,5.8176,0.049539
500,25,0.1,0.5,0.90705,0.55124,0.46705,0.40445,0.87151,0.071829
500,25,0.075,0.5,0.90705,0.55124,0.35029,0.30334,0.65363,0.07183
500,25,0.05,0.5,0.90705,0.55124,0.23353,0.20223,0.43575,0.07183
500,25,0.3,0.5,0.90705,0.55124,1.4012,1.2134,2.6145,0.07183
500,25,0.04,0.5,0.90705,0.55124,0.18682,0.16178,0.3486,0.07183
500,25,0.5,0.5,0.90705,0.55124,2.3353,2.0223,4.3575,0.07183
500,25,0.02,0.5,0.90705,0.55124,0.093411,0.08089,0.1743,0.071836
500,25,0.01,0.5,0.90705,0.55124,0.046706,0.040445,0.087151,0.071841
500,25,0.2,0.5,0.90705,0.55124,0.93412,0.80889,1.743,0.071847
500,25,0.03,0.5,0.90705,0.55124,0.14012,0.12133,0.26145,0.071868
500,30,0.01,0.03,0.8173,0.036706,0.077008,0.070248,0.14726,0.045905
500,30,0.1,0.03,0.8173,0.036706,0.77008,0.70248,1.4726,0.045905
500,30,0.3,0.03,0.8173,0.036706,2.3102,2.1074,4.4177,0.045906
500,30,0.03,0.03,0.8173,0.036706,0.23102,0.21074,0.44177,0.045906
500,30,0.05,0.03,0.8173,0.036706,0.38504,0.35124,0.73628,0.045906
500,30,0.5,0.03,0.8173,0.036706,3.8504,3.5124,7.3628,0.045906
500,30,0.02,0.03,0.8173,0.036706,0.15402,0.1405,0.29451,0.045907
500,30,0.2,0.03,0.8173,0.036706,1.5402,1.405,2.9451,0.045907
500,30,0.04,0.03,0.8173,0.036706,0.30803,0.28099,0.58902,0.045907
500,30,0.075,0.03,0.8173,0.036706,0.57756,0.52686,1.1044,0.045907
500,30,0.01,0.04,0.82228,0.048646,0.074873,0.068293,0.14317,0.045959
500,30,0.1,0.04,0.82228,0.048646,0.74873,0.68293,1.4317,0.045959
500,30,0.03,0.04,0.82227,0.048646,0.22462,0.20488,0.4295,0.04596
500,30,0.3,0.04,0.82228,0.048646,2.2462,2.0488,4.295,0.04596
500,30,0.04,0.04,0.82228,0.048646,0.29949,0.27317,0.57266,0.045961
500,30,0.02,0.04,0.82228,0.048646,0.14975,0.13659,0.28633,0.045961
500,30,0.2,0.04,0.82228,0.048646,1.4975,1.3659,2.8633,0.045961
500,30,0.075,0.04,0.82228,0.048646,0.56155,0.5122,1.0737,0.045963
500,30,0.05,0.04,0.82228,0.048646,0.37437,0.34146,0.71583,0.045975
500,30,0.5,0.04,0.82228,0.048646,3.7437,3.4146,7.1583,0.045975
500,30,0.03,0.02,0.81082,0.024667,0.23937,0.2183,0.45767,0.046038
500,30,0.3,0.02,0.81082,0.024666,2.3937,2.183,4.5767,0.046038
500,30,0.02,0.02,0.81082,0.024667,0.15958,0.14553,0.30512,0.046047
500,30,0.1,0.02,0.81082,0.024667,0.79791,0.72766,1.5256,0.046047
500,30,0.2,0.02,0.81082,0.024667,1.5958,1.4553,3.0512,0.046047
500,30,0.04,0.02,0.81082,0.024667,0.31917,0.29107,0.61023,0.046048
500,30,0.01,0.02,0.81082,0.024667,0.079792,0.072766,0.15256,0.046054
500,30,0.5,0.02,0.81081,0.024667,3.9896,3.6383,7.6279,0.046055
500,30,0.05,0.02,0.81081,0.024667,0.39896,0.36383,0.76279,0.046055
500,30,0.075,0.02,0.81081,0.024667,0.59844,0.54574,1.1442,0.046058
500,30,0.02,0.05,0.8264,0.060503,0.14621,0.13333,0.27954,0.046076
500,30,0.2,0.05,0.8264,0.060503,1.4621,1.3333,2.7954,0.046076
500,30,0.5,0.05,0.8264,0.060503,3.6553,3.3332,6.9885,0.04609
500,30,0.01,0.05,0.8264,0.060503,0.073106,0.066664,0.13977,0.04609
500,30,0.05,0.05,0.8264,0.060503,0.36553,0.33332,0.69885,0.04609
500,30,0.04,0.05,0.8264,0.060503,0.29243,0.26666,0.55908,0.046094
500,30,0.075,0.05,0.8264,0.060503,0.5483,0.49998,1.0483,0.046094
500,30,0.03,0.05,0.8264,0.060503,0.21932,0.19999,0.41931,0.0461
500,30,0.3,0.05,0.8264,0.060503,2.1932,1.9999,4.1931,0.0461
500,30,0.1,0.05,0.8264,0.060503,0.73107,0.66663,1.3977,0.046104
500,30,0.1,0.01,0.80088,0.012486,0.84069,0.76556,1.6062,0.046775
500,30,0.01,0.01,0.80088,0.012486,0.084069,0.076556,0.16062,0.046775
500,30,0.075,0.01,0.80088,0.012486,0.63052,0.57417,1.2047,0.046775
500,30,0.03,0.01,0.80088,0.012486,0.25221,0.22967,0.48187,0.046776
500,30,0.3,0.01,0.80088,0.012486,2.5221,2.2967,4.8187,0.046776
500,30,0.05,0.01,0.80088,0.012486,0.42035,0.38278,0.80312,0.04678
500,30,0.5,0.01,0.80088,0.012486,4.2035,3.8278,8.0312,0.04678
500,30,0.2,0.01,0.80088,0.012486,1.6814,1.5311,3.2125,0.046786
500,30,0.02,0.01,0.80088,0.012486,0.16814,0.15311,0.32125,0.046786
500,30,0.04,0.01,0.80088,0.012486,0.33628,0.30622,0.6425,0.046786
500,30,0.3,0.075,0.83455,0.089869,2.0887,1.9018,3.9905,0.046836
500,30,0.03,0.075,0.83455,0.089869,0.20887,0.19018,0.39905,0.046836
500,30,0.1,0.075,0.83455,0.089869,0.69624,0.63392,1.3302,0.04685
500,30,0.01,0.075,0.83455,0.089869,0.069624,0.063392,0.13302,0.04685
500,30,0.05,0.075,0.83455,0.089869,0.34812,0.31696,0.66508,0.046852
500,30,0.5,0.075,0.83455,0.089869,3.4812,3.1696,6.6508,0.046852
500,30,0.075,0.075,0.83455,0.089869,0.52218,0.47544,0.99762,0.046852
500,30,0.04,0.075,0.83455,0.089869,0.2785,0.25357,0.53206,0.046856
500,30,0.2,0.075,0.83455,0.089869,1.3925,1.2678,2.6603,0.046874
500,30,0.02,0.075,0.83455,0.089869,0.13925,0.12678,0.26603,0.046874
500,30,0.05,0.1,0.84098,0.11891,0.33439,0.30389,0.63828,0.047785
500,30,0.04,0.1,0.84098,0.11891,0.26751,0.24311,0.51062,0.047785
500,30,0.075,0.1,0.84098,0.11891,0.50159,0.45583,0.95742,0.047795
500,30,0.01,0.1,0.84098,0.11891,0.066879,0.060777,0.12766,0.047799
500,30,0.1,0.1,0.84098,0.11891,0.66879,0.60777,1.2766,0.047799
500,30,0.5,0.1,0.84098,0.11891,3.3439,3.0388,6.3828,0.0478
500,30,0.03,0.1,0.84098,0.11891,0.20064,0.18233,0.38297,0.047811
500,30,0.3,0.1,0.84098,0.11891,2.0064,1.8233,3.8297,0.047811
500,30,0.02,0.1,0.84098,0.11891,0.13376,0.12155,0.25531,0.047824
500,30,0.2,0.1,0.84098,0.11891,1.3376,1.2155,2.5531,0.047824
500,30,0.3,0.25,0.86701,0.28835,1.6745,1.4966,3.1711,0.0561
500,30,0.05,0.25,0.86701,0.28835,0.27909,0.24943,0.52852,0.056119
500,30,0.075,0.25,0.86701,0.28835,0.41864,0.37415,0.79278,0.056119
500,30,0.5,0.25,0.86701,0.28835,2.7909,2.4943,5.2852,0.056119
500,30,0.1,0.25,0.86701,0.28835,0.55818,0.49886,1.057,0.056121
500,30,0.01,0.25,0.86701,0.28835,0.055818,0.049886,0.1057,0.056121
500,30,0.04,0.25,0.86701,0.28835,0.22327,0.19954,0.42282,0.056123
500,30,0.03,0.25,0.86701,0.28835,0.16746,0.14966,0.31711,0.056132
500,30,0.02,0.25,0.86701,0.28835,0.11164,0.099772,0.21141,0.056137
500,30,0.2,0.25,0.86701,0.28835,1.1164,0.99771,2.1141,0.056142
500,30,0.2,0.5,0.89809,0.55674,0.85383,0.72627,1.5801,0.080729
500,30,0.02,0.5,0.89809,0.55674,0.085383,0.072627,0.15801,0.080729
500,30,0.5,0.5,0.89809,0.55674,2.1346,1.8157,3.9502,0.08073
500,30,0.05,0.5,0.89809,0.55674,0.21346,0.18157,0.39502,0.08073
500,30,0.075,0.5,0.89809,0.55674,0.32019,0.27235,0.59254,0.080737
500,30,0.1,0.5,0.89809,0.55674,0.42692,0.36313,0.79005,0.080742
500,30,0.01,0.5,0.89809,0.55674,0.042692,0.036313,0.079005,0.080742
500,30,0.04,0.5,0.89809,0.55674,0.17077,0.14525,0.31602,0.080754
500,30,0.03,0.5,0.89809,0.55674,0.12808,0.10894,0.23701,0.080756
500,30,0.3,0.5,0.89809,0.55674,1.2808,1.0894,2.3701,0.080756
500,35,0.05,0.04,0.80801,0.049504,0.34713,0.31308,0.66021,0.051574
500,35,0.5,0.04,0.80801,0.049504,3.4713,3.1308,6.6021,0.051574
500,35,0.02,0.04,0.80801,0.049504,0.13885,0.12523,0.26408,0.051575
500,35,0.04,0.04,0.80801,0.049504,0.2777,0.25046,0.52816,0.051575
500,35,0.03,0.04,0.80801,0.049504,0.20828,0.18785,0.39612,0.051575
500,35,0.2,0.04,0.80801,0.049504,1.3885,1.2523,2.6408,0.051575
500,35,0.3,0.04,0.80801,0.049504,2.0828,1.8785,3.9612,0.051575
500,35,0.075,0.04,0.80801,0.049504,0.52069,0.46961,0.99031,0.05158
500,35,0.01,0.04,0.80801,0.049504,0.069426,0.062615,0.13204,0.051583
500,35,0.1,0.04,0.80801,0.049504,0.69426,0.62615,1.3204,0.051583
500,35,0.05,0.03,0.80255,0.037381,0.35721,0.32188,0.67909,0.052026
500,35,0.03,0.03,0.80255,0.037381,0.21433,0.19313,0.40745,0.052031
500,35,0.3,0.03,0.80255,0.037381,2.1433,1.9313,4.0745,0.052031
500,35,0.01,0.03,0.80255,0.037381,0.071443,0.064376,0.13582,0.052032
500,35,0.075,0.03,0.80255,0.037381,0.53582,0.48282,1.0186,0.052032
500,35,0.04,0.03,0.80255,0.037381,0.28577,0.2575,0.54327,0.052037
500,35,0.1,0.03,0.80255,0.037381,0.71443,0.64375,1.3582,0.052039
500,35,0.02,0.03,0.80255,0.037381,0.14289,0.12875,0.27164,0.052054
500,35,0.2,0.03,0.80255,0.037381,1.4289,1.2875,2.7164,0.052054
500,35,0.5,0.03,0.80255,0.037381,3.5722,3.2187,6.7909,0.052055
500,35,0.04,0.05,0.81237,0.061548,0.27127,0.24439,0.51566,0.052127
500,35,0.075,0.05,0.81237,0.061548,0.50864,0.45823,0.96687,0.052137
500,35,0.1,0.05,0.81237,0.061548,0.67819,0.61097,1.2892,0.052141
500,35,0.01,0.05,0.81237,0.061548,0.067819,0.061097,0.12892,0.052141
500,35,0.5,0.05,0.81237,0.061548,3.3909,3.0548,6.4458,0.052142
500,35,0.05,0.05,0.81237,0.061548,0.33909,0.30548,0.64458,0.052142
500,35,0.03,0.05,0.81237,0.061548,0.20346,0.18329,0.38675,0.052153
500,35,0.3,0.05,0.81237,0.061548,2.0346,1.8329,3.8675,0.052153
500,35,0.2,0.05,0.81237,0.061548,1.3564,1.2219,2.5783,0.052166
500,35,0.02,0.05,0.81237,0.061548,0.13564,0.12219,0.25783,0.052166
500,35,0.01,0.02,0.79553,0.025141,0.074039,0.06667,0.14071,0.05237
500,35,0.1,0.02,0.79553,0.02514,0.74039,0.6667,1.4071,0.05237
500,35,0.075,0.02,0.79553,0.02514,0.55529,0.50002,1.0553,0.052374
500,35,0.3,0.02,0.79553,0.02514,2.2212,2.0001,4.2213,0.052377
500,35,0.2,0.02,0.79553,0.02514,1.4808,1.3334,2.8142,0.052377
500,35,0.02,0.02,0.79553,0.02514,0.14808,0.13334,0.28142,0.052377
500,35,0.04,0.02,0.79553,0.025141,0.29616,0.26668,0.56284,0.052377
500,35,0.03,0.02,0.79553,0.025141,0.22212,0.20001,0.42213,0.052377
500,35,0.05,0.02,0.79553,0.025141,0.3702,0.33335,0.70354,0.052378
500,35,0.5,0.02,0.79553,0.025141,3.702,3.3335,7.0354,0.052378
500,35,0.05,0.075,0.82119,0.091331,0.32288,0.29051,0.61339,0.052772
500,35,0.5,0.075,0.82119,0.091331,3.2288,2.9051,6.1339,0.052772
500,35,0.075,0.075,0.82119,0.091331,0.48432,0.43576,0.92008,0.052778
500,35,0.01,0.075,0.82119,0.091331,0.064576,0.058101,0.12268,0.05278
500,35,0.02,0.075,0.82119,0.091331,0.12915,0.1162,0.24536,0.05278
500,35,0.2,0.075,0.82119,0.091331,1.2915,1.162,2.4536,0.05278
500,35,0.1,0.075,0.82119,0.091331,0.64577,0.58101,1.2268,0.052788
500,35,0.3,0.075,0.82119,0.091331,1.9373,1.743,3.6803,0.052795
500,35,0.03,0.075,0.82119,0.091331,0.19373,0.1743,0.36803,0.052795
500,35,0.04,0.075,0.82119,0.091331,0.25831,0.2324,0.49071,0.052801
500,35,0.01,0.01,0.78483,0.012742,0.07801,0.07012,0.14813,0.053264
500,35,0.02,0.01,0.78483,0.012742,0.15602,0.14024,0.29626,0.053264
500,35,0.04,0.01,0.78483,0.012742,0.31204,0.28048,0.59252,0.053264
500,35,0.05,0.01,0.78483,0.012742,0.39005,0.3506,0.74065,0.053264
500,35,0.2,0.01,0.78483,0.012742,1.5602,1.4024,2.9626,0.053264
500,35,0.3,0.01,0.78482,0.012742,2.3403,2.1036,4.4439,0.053264
500,35,0.03,0.01,0.78482,0.012742,0.23403,0.21036,0.44439,0.053264
500,35,0.5,0.01,0.78482,0.012742,3.9005,3.506,7.4065,0.053264
500,35,0.075,0.01,0.78483,0.012742,0.58508,0.5259,1.111,0.053267
500,35,0.1,0.01,0.78482,0.012742,0.78011,0.70119,1.4813,0.053278
500,35,0.075,0.1,0.82814,0.12075,0.46518,0.41776,0.88294,0.053707
500,35,0.3,0.1,0.82814,0.12075,1.8607,1.671,3.5318,0.053712
500,35,0.03,0.1,0.82814,0.12075,0.18607,0.1671,0.35318,0.053712
500,35,0.01,0.1,0.82814,0.12075,0.062025,0.055701,0.11773,0.053716
500,35,0.1,0.1,0.82814,0.12075,0.62025,0.55701,1.1773,0.053716
500,35,0.5,0.1,0.82814,0.12075,3.1012,2.785,5.8863,0.053718
500,35,0.05,0.1,0.82814,0.12075,0.31012,0.2785,0.58863,0.053718
500,35,0.2,0.1,0.82814,0.12075,1.2405,1.114,2.3545,0.053727
500,35,0.02,0.1,0.82814,0.12075,0.12405,0.1114,0.23545,0.053727
500,35,0.04,0.1,0.82814,0.12075,0.2481,0.2228,0.4709,0.053727
500,35,0.04,0.25,0.85627,0.29196,0.207,0.18268,0.38968,0.06241
500,35,0.05,0.25,0.85627,0.29196,0.25875,0.22835,0.4871,0.06241
500,35,0.3,0.25,0.85627,0.29196,1.5525,1.3701,2.9226,0.06241
500,35,0.03,0.25,0.85627,0.29196,0.15525,0.13701,0.29226,0.06241
500,35,0.075,0.25,0.85627,0.29196,0.38812,0.34252,0.73065,0.06241
500,35,0.2,0.25,0.85627,0.29196,1.035,0.91339,1.9484,0.062415
500,35,0.02,0.25,0.85627,0.29196,0.1035,0.091338,0.19484,0.06242
500,35,0.01,0.25,0.85627,0.29196,0.05175,0.045669,0.097419,0.062421
500,35,0.1,0.25,0.85627,0.29196,0.5175,0.45669,0.97419,0.062421
500,35,0.5,0.25,0.85627,0.29196,2.5875,2.2834,4.871,0.062431
500,35,0.03,0.5,0.88984,0.5619,0.11872,0.099284,0.21801,0.089152
500,35,0.3,0.5,0.88984,0.5619,1.1872,0.99284,2.1801,0.089152
500,35,0.1,0.5,0.88984,0.5619,0.39574,0.33095,0.72669,0.089158
500,35,0.01,0.5,0.88984,0.5619,0.039574,0.033095,0.072669,0.089158
500,35,0.02,0.5,0.88984,0.5619,0.079148,0.066189,0.14534,0.089163
500,35,0.2,0.5,0.88984,0.5619,0.79148,0.66189,1.4534,0.089163
500,35,0.05,0.5,0.88984,0.5619,0.19787,0.16547,0.36334,0.089173
500,35,0.5,0.5,0.88984,0.5619,1.9787,1.6547,3.6334,0.089173
500,35,0.075,0.5,0.88984,0.5619,0.29681,0.24821,0.54501,0.089173
500,35,0.04,0.5,0.88984,0.5619,0.1583,0.13238,0.29067,0.089173
500,40,0.2,0.04,0.79455,0.050343,1.302,1.1593,2.4613,0.057977
500,40,0.02,0.04,0.79455,0.050343,0.1302,0.11593,0.24613,0.057977
500,40,0.1,0.04,0.79455,0.050343,0.65101,0.57965,1.2307,0.057983
500,40,0.03,0.04,0.79455,0.050343,0.1953,0.17389,0.3692,0.05799
500,40,0.3,0.04,0.79455,0.050343,1.953,1.7389,3.692,0.05799
500,40,0.01,0.04,0.79455,0.050343,0.065102,0.057965,0.12307,0.057991
500,40,0.075,0.04,0.79455,0.050343,0.48826,0.43473,0.923,0.057996
500,40,0.04,0.04,0.79455,0.050343,0.26041,0.23186,0.49226,0.057998
500,40,0.05,0.04,0.79455,0.050343,0.32551,0.28982,0.61533,0.058001
500,40,0.5,0.04,0.79455,0.050343,3.2551,2.8982,6.1533,0.058001
500,40,0.03,0.05,0.79931,0.062554,0.19068,0.16976,0.36044,0.05804
500,40,0.3,0.05,0.79931,0.062554,1.9068,1.6976,3.6044,0.05804
500,40,0.04,0.05,0.79931,0.062554,0.25424,0.22634,0.48059,0.058054
500,40,0.02,0.05,0.79931,0.062554,0.12712,0.11317,0.24029,0.058055
500,40,0.2,0.05,0.79931,0.062554,1.2712,1.1317,2.4029,0.058055
500,40,0.01,0.05,0.79931,0.062554,0.063561,0.056585,0.12015,0.058061
500,40,0.1,0.05,0.79931,0.062554,0.63561,0.56585,1.2015,0.058061
500,40,0.075,0.05,0.79931,0.062554,0.47671,0.42439,0.9011,0.058062
500,40,0.05,0.05,0.79931,0.062554,0.31781,0.28293,0.60073,0.058063
500,40,0.5,0.05,0.79931,0.062554,3.1781,2.8293,6.0073,0.058063
500,40,0.02,0.03,0.78879,0.038033,0.13394,0.11923,0.25316,0.058106
500,40,0.2,0.03,0.7888,0.038033,1.3394,1.1923,2.5316,0.058106
500,40,0.05,0.03,0.7888,0.038033,0.33484,0.29806,0.63291,0.058113
500,40,0.1,0.03,0.7888,0.038033,0.66969,0.59613,1.2658,0.058113
500,40,0.01,0.03,0.78879,0.038033,0.066969,0.059613,0.12658,0.058113
500,40,0.03,0.03,0.7888,0.038033,0.20091,0.17884,0.37974,0.058119
500,40,0.3,0.03,0.78879,0.038033,2.0091,1.7884,3.7974,0.058119
500,40,0.075,0.03,0.78879,0.038033,0.50227,0.44709,0.94936,0.058123
500,40,0.04,0.03,0.7888,0.038033,0.26788,0.23845,0.50633,0.058124
500,40,0.5,0.03,0.78879,0.038033,3.3485,2.9806,6.3291,0.058128
500,40,0.03,0.02,0.78137,0.025596,0.20815,0.18521,0.39336,0.058318
500,40,0.3,0.02,0.78137,0.025596,2.0815,1.8521,3.9336,0.058318
500,40,0.5,0.02,0.78137,0.025596,3.4692,3.0868,6.556,0.058328
500,40,0.075,0.02,0.78137,0.025596,0.52038,0.46302,0.9834,0.058328
500,40,0.05,0.02,0.78137,0.025596,0.34692,0.30868,0.6556,0.058328
500,40,0.01,0.02,0.78137,0.025596,0.069384,0.061736,0.13112,0.058328
500,40,0.1,0.02,0.78137,0.025596,0.69384,0.61735,1.3112,0.058336
500,40,0.2,0.02,0.78137,0.025596,1.3877,1.2347,2.6224,0.058344
500,40,0.02,0.02,0.78137,0.025596,0.13877,0.12347,0.26224,0.058344
500,40,0.04,0.02,0.78137,0.025596,0.27754,0.24694,0.52448,0.058344
500,40,0.075,0.075,0.80874,0.092737,0.45385,0.40361,0.85747,0.058591
500,40,0.01,0.075,0.80874,0.092737,0.060514,0.053815,0.11433,0.058594
500,40,0.1,0.075,0.80874,0.092737,0.60514,0.53815,1.1433,0.058594
500,40,0.2,0.075,0.80874,0.092737,1.2103,1.0763,2.2866,0.058602
500,40,0.3,0.075,0.80874,0.092737,1.8154,1.6144,3.4299,0.058602
500,40,0.02,0.075,0.80874,0.092737,0.12103,0.10763,0.22866,0.058602
500,40,0.03,0.075,0.80874,0.092737,0.18154,0.16144,0.34299,0.058602
500,40,0.5,0.075,0.80874,0.092737,3.0257,2.6907,5.7164,0.058603
500,40,0.05,0.075,0.80874,0.092737,0.30257,0.26907,0.57164,0.058603
500,40,0.04,0.075,0.80874,0.092737,0.24206,0.21526,0.45731,0.058604
500,40,0.02,0.01,0.77001,0.012987,0.14618,0.12983,0.27601,0.059237
500,40,0.3,0.01,0.77001,0.012987,2.1927,1.9474,4.1401,0.05925
500,40,0.03,0.01,0.77001,0.012987,0.21927,0.19474,0.41401,0.05925
500,40,0.04,0.01,0.77001,0.012987,0.29236,0.25965,0.55201,0.059256
500,40,0.5,0.01,0.77001,0.012987,3.6545,3.2456,6.9002,0.059259
500,40,0.1,0.01,0.77001,0.012987,0.73091,0.64913,1.38,0.059261
500,40,0.01,0.01,0.77001,0.012987,0.073091,0.064913,0.138,0.059261
500,40,0.2,0.01,0.77001,0.012987,1.4618,1.2982,2.7601,0.059273
500,40,0.05,0.01,0.77001,0.012987,0.36546,0.32456,0.69002,0.059274
500,40,0.075,0.01,0.77001,0.012987,0.54819,0.48684,1.035,0.059275
500,40,0.2,0.1,0.81618,0.12252,1.1623,1.0318,2.1941,0.059478
500,40,0.02,0.1,0.81618,0.12252,0.11623,0.10318,0.21941,0.059478
500,40,0.05,0.1,0.81618,0.12252,0.29058,0.25795,0.54853,0.059486
500,40,0.5,0.1,0.81618,0.12252,2.9058,2.5795,5.4853,0.059486
500,40,0.3,0.1,0.81618,0.12252,1.7435,1.5477,3.2912,0.059492
500,40,0.03,0.1,0.81618,0.12252,0.17435,0.15477,0.32912,0.059492
500,40,0.075,0.1,0.81618,0.12252,0.43587,0.38692,0.82279,0.059493
500,40,0.01,0.1,0.81618,0.12252,0.058116,0.051589,0.10971,0.059493
500,40,0.1,0.1,0.81618,0.12252,0.58116,0.51589,1.0971,0.059493
500,40,0.04,0.1,0.81618,0.12252,0.23247,0.20635,0.43882,0.059523
500,40,0.3,0.25,0.84625,0.29542,1.4542,1.2677,2.7219,0.068518
500,40,0.5,0.25,0.84625,0.29542,2.4237,2.1128,4.5366,0.068531
500,40,0.075,0.25,0.84625,0.29542,0.36356,0.31692,0.68048,0.06854
500,40,0.01,0.25,0.84625,0.29542,0.048475,0.042256,0.090731,0.068543
500,40,0.1,0.25,0.84625,0.29542,0.48475,0.42256,0.90731,0.068543
500,40,0.02,0.25,0.84625,0.29542,0.09695,0.084512,0.18146,0.068544
500,40,0.2,0.25,0.84625,0.29542,0.9695,0.84512,1.8146,0.068544
500,40,0.05,0.25,0.84625,0.29542,0.24238,0.21128,0.45366,0.068554
500,40,0.04,0.25,0.84625,0.29542,0.1939,0.16902,0.36292,0.068555
500,40,0.03,0.25,0.84625,0.29542,0.14543,0.12677,0.27219,0.068555
500,40,0.02,0.5,0.88215,0.5668,0.074123,0.060993,0.13512,0.097173
500,40,0.075,0.5,0.88215,0.5668,0.27796,0.22872,0.50668,0.097182
500,40,0.2,0.5,0.88215,0.5668,0.74124,0.60992,1.3512,0.097188
500,40,0.01,0.5,0.88215,0.5668,0.037062,0.030496,0.067558,0.097191
500,40,0.05,0.5,0.88215,0.5668,0.18531,0.15248,0.33779,0.097191
500,40,0.1,0.5,0.88215,0.5668,0.37062,0.30496,0.67558,0.097191
500,40,0.5,0.5,0.88215,0.5668,1.8531,1.5248,3.3779,0.097191
500,40,0.3,0.5,0.88215,0.5668,1.1119,0.91489,2.0267,0.097207
500,40,0.03,0.5,0.88215,0.5668,0.11119,0.091488,0.20267,0.097212
500,40,0.04,0.5,0.88215,0.5668,0.14825,0.12198,0.27023,0.097213
500,45,0.04,0.04,0.78198,0.051152,0.24599,0.21646,0.46245,0.063856
500,45,0.01,0.04,0.78198,0.051152,0.061498,0.054115,0.11561,0.063861
500,45,0.1,0.04,0.78198,0.051152,0.61498,0.54115,1.1561,0.063861
500,45,0.03,0.04,0.78198,0.051152,0.18449,0.16234,0.34684,0.063862
500,45,0.3,0.04,0.78198,0.051152,1.8449,1.6234,3.4684,0.063862
500,45,0.5,0.04,0.78198,0.051152,3.0749,2.7057,5.7806,0.063869
500,45,0.075,0.04,0.78198,0.051152,0.46124,0.40586,0.86709,0.063869
500,45,0.05,0.04,0.78198,0.051152,0.30749,0.27057,0.57806,0.063869
500,45,0.02,0.04,0.78198,0.051152,0.123,0.10823,0.23122,0.063879
500,45,0.2,0.04,0.78198,0.051152,1.23,1.0823,2.3122,0.063879
500,45,0.02,0.05,0.78702,0.06353,0.12008,0.10566,0.22574,0.063879
500,45,0.2,0.05,0.78702,0.06353,1.2008,1.0566,2.2574,0.063879
500,45,0.1,0.05,0.78703,0.06353,0.60039,0.52828,1.1287,0.063888
500,45,0.01,0.05,0.78702,0.06353,0.060039,0.052828,0.11287,0.063888
500,45,0.075,0.05,0.78702,0.063531,0.4503,0.39621,0.84651,0.063898
500,45,0.5,0.05,0.78702,0.06353,3.002,2.6414,5.6434,0.063898
500,45,0.05,0.05,0.78702,0.06353,0.3002,0.26414,0.56434,0.063898
500,45,0.04,0.05,0.78702,0.06353,0.24016,0.21131,0.45147,0.063902
500,45,0.03,0.05,0.78702,0.063531,0.18012,0.15848,0.3386,0.06391
500,45,0.3,0.05,0.78702,0.06353,1.8012,1.5848,3.386,0.06391
500,45,0.2,0.075,0.79706,0.094096,1.1429,1.0051,2.148,0.064153
500,45,0.02,0.075,0.79706,0.094096,0.11429,0.10051,0.2148,0.064153
500,45,0.04,0.075,0.79706,0.094096,0.22858,0.20102,0.4296,0.064153
500,45,0.1,0.075,0.79706,0.094096,0.57146,0.50255,1.074,0.064162
500,45,0.01,0.075,0.79706,0.094096,0.057146,0.050255,0.1074,0.064162
500,45,0.5,0.075,0.79706,0.094096,2.8573,2.5127,5.3701,0.06417
500,45,0.05,0.075,0.79706,0.094096,0.28573,0.25127,0.53701,0.06417
500,45,0.075,0.075,0.79706,0.094096,0.4286,0.37691,0.80551,0.064171
500,45,0.3,0.075,0.79706,0.094096,1.7144,1.5076,3.222,0.064184
500,45,0.03,0.075,0.79706,0.094096,0.17144,0.15076,0.3222,0.064184
500,45,0.04,0.03,0.77586,0.038667,0.25308,0.22255,0.47563,0.064189
500,45,0.3,0.03,0.77586,0.038667,1.8981,1.6691,3.5672,0.064196
500,45,0.03,0.03,0.77586,0.038667,0.18981,0.16691,0.35672,0.064196
500,45,0.1,0.03,0.77586,0.038667,0.63271,0.55637,1.1891,0.0642
500,45,0.075,0.03,0.77586,0.038667,0.47453,0.41727,0.89181,0.064207
500,45,0.01,0.03,0.77586,0.038667,0.063271,0.055636,0.11891,0.064208
500,45,0.2,0.03,0.77586,0.038667,1.2654,1.1127,2.3781,0.064211
