A,W,k,ER,ER1,ER2,T,T',MT
500,10,0.1,0.075,0.90474,0.082897,1.1967,1.1479,2.3446
500,10,0.1,0.1,0.90844,0.11008,1.15,1.1013,2.2513
500,10,0.1,0.25,0.92343,0.27073,0.96108,0.91016,1.8712
500,10,0.1,0.5,0.94136,0.53115,0.73559,0.67745,1.413
500,10,0.2,0.01,0.72963,0.013706,6.9125,5.3562,12.269
500,10,0.2,0.02,0.77251,0.02589,5.7818,4.568,10.35
500,10,0.2,0.03,0.79982,0.037509,5.0717,4.0904,9.1621
500,10,0.2,0.04,0.81915,0.048831,4.5728,3.7521,8.3248
500,10,0.2,0.05,0.89293,0.055995,2.6918,2.2454,4.9372
500,10,0.2,0.075,0.90474,0.082897,2.3935,2.2958,4.6893
500,10,0.2,0.1,0.90844,0.11008,2.3001,2.2025,4.5026
500,10,0.2,0.25,0.92343,0.27073,1.9222,1.8203,3.7425
500,10,0.2,0.5,0.94136,0.53115,1.4712,1.3549,2.8261
500,10,0.3,0.01,0.73888,0.013534,10,8.416,18.416
500,10,0.3,0.02,0.77251,0.02589,8.6727,6.852,15.525
500,10,0.3,0.03,0.79982,0.037509,7.6076,6.1355,13.743
500,10,0.3,0.04,0.81915,0.048831,6.8592,5.6281,12.487
500,10,0.3,0.05,0.89293,0.055995,4.0378,3.3681,7.4059
500,10,0.3,0.075,0.90474,0.082897,3.5902,3.4437,7.0339
500,10,0.3,0.1,0.90844,0.11008,3.4501,3.3038,6.7539
500,10,0.3,0.25,0.92344,0.27073,2.8832,2.7305,5.6137
500,10,0.3,0.5,0.94136,0.53115,2.2068,2.0324,4.2391
500,10,0.5,0.01,0.84148,0.011884,10,25.721,35.721
500,10,0.5,0.02,0.84148,0.023768,10,17.798,27.798
500,10,0.5,0.03,0.84148,0.035651,10,13.607,23.607
500,10,0.5,0.04,0.84148,0.047535,10,11.014,21.014
500,10,0.5,0.05,0.89293,0.055995,6.7296,5.6135,12.343
500,10,0.5,0.075,0.90474,0.082897,5.9837,5.7395,11.723
500,10,0.5,0.1,0.90844,0.11008,5.7502,5.5063,11.256
500,10,0.5,0.25,0.92343,0.27073,4.8054,4.5508,9.3562
500,10,0.5,0.5,0.94136,0.53115,3.678,3.3873,7.0652
500,15,0.01,0.01,0.85955,0.011634,0.11796,0.11196,0.22993
500,15,0.01,0.02,0.86651,0.023081,0.11207,0.10633,0.2184
500,15,0.01,0.03,0.87108,0.03444,0.10819,0.10262,0.21081
500,15,0.01,0.04,0.87459,0.045736,0.10522,0.099744,0.20497
500,15,0.01,0.05,0.87749,0.056981,0.10277,0.097358,0.20013
500,15,0.01,0.075,0.88324,0.084914,0.097907,0.092598,0.1905
500,15,0.01,0.1,0.88778,0.11264,0.094074,0.088813,0.18289
500,15,0.01,0.25,0.90616,0.27589,0.078591,0.073236,0.15183
500,15,0.01,0.5,0.92812,0.53872,0.060137,0.054158,0.11429
500,15,0.02,0.01,0.85955,0.011634,0.23592,0.22393,0.45985
500,15,0.02,0.02,0.86651,0.023081,0.22413,0.21266,0.4368
500,15,0.02,0.03,0.87108,0.03444,0.21638,0.20524,0.42162
500,15,0.02,0.04,0.87459,0.045736,0.21045,0.19949,0.40993
500,15,0.02,0.05,0.87749,0.056981,0.20554,0.19472,0.40025
500,15,0.02,0.075,0.88324,0.084914,0.19581,0.1852,0.38101
500,15,0.02,0.1,0.88778,0.11264,0.18815,0.17763,0.36577
500,15,0.02,0.25,0.90616,0.27589,0.15718,0.14647,0.30365
500,15,0.02,0.5,0.92812,0.53872,0.12027,0.10831,0.22859
500,15,0.03,0.01,0.85955,0.011634,0.35389,0.33589,0.68978
500,15,0.03,0.02,0.86651,0.023081,0.3362,0.31899,0.65519
500,15,0.03,0.03,0.87108,0.03444,0.32457,0.30785,0.63242
500,15,0.03,0.04,0.87459,0.045736,0.31567,0.29923,0.6149
500,15,0.03,0.05,0.87749,0.056981,0.3083,0.29208,0.60038
500,15,0.03,0.075,0.88324,0.084914,0.29372,0.27779,0.57151
500,15,0.03,0.1,0.88778,0.11264,0.28222,0.26644,0.54866
500,15,0.03,0.25,0.90616,0.27589,0.23577,0.21971,0.45548
500,15,0.03,0.5,0.92812,0.53872,0.18041,0.16247,0.34288
500,15,0.04,0.01,0.85955,0.011634,0.47185,0.44785,0.91971
500,15,0.04,0.02,0.86651,0.023081,0.44826,0.42533,0.87359
500,15,0.04,0.03,0.87108,0.03444,0.43276,0.41047,0.84323
500,15,0.04,0.04,0.87459,0.045736,0.42089,0.39898,0.81987
500,15,0.04,0.05,0.87749,0.056981,0.41107,0.38943,0.80051
500,15,0.04,0.075,0.88324,0.084914,0.39163,0.37039,0.76202
500,15,0.04,0.1,0.88778,0.11264,0.3763,0.35525,0.73155
500,15,0.04,0.25,0.90616,0.27589,0.31436,0.29294,0.60731
500,15,0.04,0.5,0.92812,0.53872,0.24055,0.21663,0.45718
500,15,0.05,0.01,0.85955,0.011634,0.58982,0.55981,1.1496
500,15,0.05,0.02,0.86651,0.023081,0.56033,0.53166,1.092
500,15,0.05,0.03,0.87108,0.03444,0.54095,0.51309,1.054
500,15,0.05,0.04,0.87459,0.045736,0.52611,0.49872,1.0248
500,15,0.05,0.05,0.87749,0.056981,0.51384,0.48679,1.0006
500,15,0.05,0.075,0.88324,0.084914,0.48953,0.46299,0.95252
500,15,0.05,0.1,0.88778,0.11264,0.47037,0.44406,0.91444
500,15,0.05,0.25,0.90616,0.27589,0.39296,0.36618,0.75914
500,15,0.05,0.5,0.92812,0.53872,0.30069,0.27079,0.57147
500,15,0.075,0.01,0.85955,0.011634,0.88472,0.83973,1.7245
500,15,0.075,0.02,0.86651,0.023081,0.84049,0.79749,1.638
500,15,0.075,0.03,0.87108,0.03444,0.81142,0.76964,1.5811
500,15,0.075,0.04,0.87459,0.045736,0.78917,0.74808,1.5373
500,15,0.075,0.05,0.87749,0.056981,0.77076,0.73019,1.5009
500,15,0.075,0.075,0.88324,0.084914,0.7343,0.69449,1.4288
500,15,0.075,0.1,0.88778,0.11264,0.70556,0.6661,1.3717
500,15,0.075,0.25,0.90616,0.27589,0.58943,0.54927,1.1387
500,15,0.075,0.5,0.92812,0.53872,0.45103,0.40618,0.85721
500,15,0.1,0.01,0.85955,0.011634,1.1796,1.1197,2.2993
500,15,0.1,0.02,0.86651,0.023081,1.1207,1.0633,2.184
500,15,0.1,0.03,0.87108,0.03444,1.0819,1.0262,2.1081
500,15,0.1,0.04,0.87459,0.045736,1.0522,0.99744,2.0497
500,15,0.1,0.05,0.87749,0.056981,1.0277,0.97358,2.0013
500,15,0.1,0.075,0.88324,0.084914,0.97907,0.92598,1.905
500,15,0.1,0.1,0.88778,0.11264,0.94074,0.88813,1.8289
500,15,0.1,0.25,0.90616,0.27589,0.78591,0.73236,1.5183
500,15,0.1,0.5,0.92812,0.53872,0.60137,0.54157,1.1429
500,15,0.2,0.01,0.85955,0.011634,2.3592,2.2393,4.5985
500,15,0.2,0.02,0.86651,0.023081,2.2413,2.1266,4.368
500,15,0.2,0.03,0.87108,0.03444,2.1638,2.0524,4.2162
500,15,0.2,0.04,0.87459,0.045736,2.1045,1.9949,4.0993
500,15,0.2,0.05,0.87749,0.056981,2.0554,1.9472,4.0025
500,15,0.2,0.075,0.88324,0.084914,1.9581,1.852,3.8101
500,15,0.2,0.1,0.88778,0.11264,1.8815,1.7763,3.6577
500,15,0.2,0.25,0.90616,0.27589,1.5718,1.4647,3.0365
500,15,0.2,0.5,0.92812,0.53872,1.2027,1.0831,2.2859
500,15,0.3,0.01,0.85955,0.011634,3.5389,3.3589,6.8978
500,15,0.3,0.02,0.86651,0.023081,3.362,3.19,6.5519
500,15,0.3,0.03,0.87108,0.03444,3.2457,3.0786,6.3242
500,15,0.3,0.04,0.87459,0.045736,3.1567,2.9923,6.149
500,15,0.3,0.05,0.87749,0.056981,3.0831,2.9207,6.0038
500,15,0.3,0.075,0.88324,0.084914,2.9372,2.7779,5.7151
500,15,0.3,0.1,0.88778,0.11264,2.8222,2.6644,5.4866
500,15,0.3,0.25,0.90616,0.27589,2.3577,2.1971,4.5548
500,15,0.3,0.5,0.92812,0.53872,1.8041,1.6247,3.4288
500,15,0.5,0.01,0.85955,0.011634,5.8981,5.5982,11.496
500,15,0.5,0.02,0.8665,0.023081,5.6033,5.3166,10.92
500,15,0.5,0.03,0.87108,0.03444,5.4095,5.1309,10.54
500,15,0.5,0.04,0.87459,0.045736,5.2611,4.9872,10.248
500,15,0.5,0.05,0.87749,0.056981,5.1384,4.8679,10.006
500,15,0.5,0.075,0.88324,0.084914,4.8953,4.6299,9.5252
500,15,0.5,0.1,0.88778,0.11264,4.7037,4.4406,9.1444
500,15,0.5,0.25,0.90616,0.27589,3.9296,3.6618,7.5914
500,15,0.5,0.5,0.92812,0.53872,3.0069,2.7079,5.7147
500,20,0.01,0.01,0.83765,0.011938,0.10245,0.095858,0.19831
500,20,0.01,0.02,0.84575,0.023648,0.097273,0.091056,0.18833
500,20,0.01,0.03,0.85102,0.035252,0.093908,0.087881,0.18179
500,20,0.01,0.04,0.85508,0.046779,0.091321,0.085424,0.17674
500,20,0.01,0.05,0.85843,0.058246,0.089184,0.08338,0.17256
500,20,0.01,0.075,0.86508,0.086697,0.084952,0.079294,0.16425
500,20,0.01,0.1,0.87033,0.1149,0.08162,0.076039,0.15766
500,20,0.01,0.25,0.89156,0.28041,0.068165,0.062589,0.13075
500,20,0.01,0.5,0.91693,0.5453,0.052152,0.046016,0.098167
500,20,0.02,0.01,0.83765,0.011938,0.2049,0.19172,0.39662
500,20,0.02,0.02,0.84575,0.023648,0.19455,0.18211,0.37666
500,20,0.02,0.03,0.85102,0.035252,0.18781,0.17576,0.36358
500,20,0.02,0.04,0.85508,0.046779,0.18264,0.17085,0.35349
500,20,0.02,0.05,0.85843,0.058246,0.17837,0.16676,0.34513
500,20,0.02,0.075,0.86508,0.086697,0.16991,0.15859,0.32849
500,20,0.02,0.1,0.87033,0.1149,0.16324,0.15208,0.31532
500,20,0.02,0.25,0.89156,0.28041,0.13633,0.12518,0.26151
500,20,0.02,0.5,0.91693,0.5453,0.1043,0.092031,0.19633
500,20,0.03,0.01,0.83765,0.011938,0.30736,0.28757,0.59493
500,20,0.03,0.02,0.84575,0.023648,0.29182,0.27317,0.56499
500,20,0.03,0.03,0.85102,0.035252,0.28172,0.26364,0.54536
500,20,0.03,0.04,0.85508,0.046779,0.27396,0.25627,0.53023
500,20,0.03,0.05,0.85843,0.058246,0.26755,0.25014,0.51769
500,20,0.03,0.075,0.86508,0.086697,0.25486,0.23788,0.49274
500,20,0.03,0.1,0.87033,0.1149,0.24486,0.22812,0.47298
500,20,0.03,0.25,0.89156,0.28041,0.20449,0.18777,0.39226
500,20,0.03,0.5,0.91693,0.5453,0.15646,0.13805,0.2945
500,20,0.04,0.01,0.83765,0.011938,0.40981,0.38343,0.79324
500,20,0.04,0.02,0.84575,0.023648,0.3891,0.36422,0.75332
500,20,0.04,0.03,0.85102,0.035252,0.37563,0.35152,0.72715
500,20,0.04,0.04,0.85508,0.046779,0.36528,0.34169,0.70698
500,20,0.04,0.05,0.85843,0.058246,0.35674,0.33352,0.69025
500,20,0.04,0.075,0.86509,0.086697,0.33981,0.31718,0.65699
500,20,0.04,0.1,0.87033,0.1149,0.32648,0.30416,0.63063
500,20,0.04,0.25,0.89156,0.28041,0.27266,0.25036,0.52302
500,20,0.04,0.5,0.91693,0.5453,0.20861,0.18406,0.39267
500,20,0.05,0.01,0.83765,0.011938,0.51226,0.47929,0.99155
500,20,0.05,0.02,0.84575,0.023648,0.48637,0.45528,0.94165
500,20,0.05,0.03,0.85102,0.035252,0.46954,0.4394,0.90894
500,20,0.05,0.04,0.85508,0.046779,0.4566,0.42712,0.88372
500,20,0.05,0.05,0.85843,0.058246,0.44592,0.4169,0.86282
500,20,0.05,0.075,0.86509,0.086697,0.42476,0.39647,0.82123
500,20,0.05,0.1,0.87033,0.1149,0.4081,0.3802,0.78829
500,20,0.05,0.25,0.89156,0.28041,0.34082,0.31295,0.65377
500,20,0.05,0.5,0.91693,0.5453,0.26076,0.23008,0.49084
500,20,0.075,0.01,0.83765,0.011938,0.76839,0.71894,1.4873
500,20,0.075,0.02,0.84575,0.023648,0.72955,0.68292,1.4125
500,20,0.075,0.03,0.85102,0.035252,0.70431,0.65911,1.3634
500,20,0.075,0.04,0.85508,0.046779,0.6849,0.64068,1.3256
500,20,0.075,0.05,0.85843,0.058246,0.66888,0.62535,1.2942
500,20,0.075,0.075,0.86508,0.086697,0.63714,0.59471,1.2319
500,20,0.075,0.1,0.87033,0.1149,0.61215,0.57029,1.1824
500,20,0.075,0.25,0.89156,0.28041,0.51123,0.46943,0.98066
500,20,0.075,0.5,0.91693,0.5453,0.39114,0.34512,0.73625
500,20,0.1,0.01,0.83765,0.011938,1.0245,0.95858,1.9831
500,20,0.1,0.02,0.84575,0.023648,0.97274,0.91056,1.8833
500,20,0.1,0.03,0.85102,0.035252,0.93907,0.87881,1.8179
500,20,0.1,0.04,0.85508,0.046779,0.91321,0.85424,1.7674
500,20,0.1,0.05,0.85843,0.058246,0.89184,0.8338,1.7256
500,20,0.1,0.075,0.86508,0.086697,0.84953,0.79294,1.6425
500,20,0.1,0.1,0.87033,0.1149,0.8162,0.76039,1.5766
500,20,0.1,0.25,0.89156,0.28041,0.68165,0.6259,1.3075
500,20,0.1,0.5,0.91693,0.5453,0.52152,0.46016,0.98167
500,20,0.2,0.01,0.83765,0.011938,2.049,1.9172,3.9662
500,20,0.2,0.02,0.84575,0.023648,1.9455,1.8211,3.7666
500,20,0.2,0.03,0.85102,0.035252,1.8781,1.7576,3.6358
500,20,0.2,0.04,0.85508,0.046779,1.8264,1.7085,3.5349
500,20,0.2,0.05,0.85843,0.058246,1.7837,1.6676,3.4513
500,20,0.2,0.075,0.86508,0.086697,1.6991,1.5859,3.2849
500,20,0.2,0.1,0.87033,0.1149,1.6324,1.5208,3.1532
500,20,0.2,0.25,0.89156,0.28041,1.3633,1.2518,2.6151
500,20,0.2,0.5,0.91693,0.5453,1.043,0.92031,1.9633
500,20,0.3,0.01,0.83765,0.011938,3.0736,2.8757,5.9493
500,20,0.3,0.02,0.84575,0.023648,2.9182,2.7317,5.6499
500,20,0.3,0.03,0.85102,0.035252,2.8172,2.6364,5.4536
500,20,0.3,0.04,0.85508,0.046779,2.7396,2.5627,5.3023
500,20,0.3,0.05,0.85843,0.058246,2.6755,2.5014,5.1769
500,20,0.3,0.075,0.86508,0.086697,2.5486,2.3788,4.9274
500,20,0.3,0.1,0.87033,0.1149,2.4486,2.2812,4.7298
500,20,0.3,0.25,0.89156,0.28041,2.0449,1.8777,3.9226
500,20,0.3,0.5,0.91693,0.5453,1.5646,1.3805,2.945
500,20,0.5,0.01,0.83765,0.011938,5.1226,4.7929,9.9155
500,20,0.5,0.02,0.84575,0.023648,4.8637,4.5528,9.4165
500,20,0.5,0.03,0.85102,0.035252,4.6954,4.394,9.0894
500,20,0.5,0.04,0.85508,0.046779,4.566,4.2712,8.8372
500,20,0.5,0.05,0.85843,0.058246,4.4592,4.169,8.6282
500,20,0.5,0.075,0.86508,0.086697,4.2476,3.9647,8.2123
500,20,0.5,0.1,0.87033,0.1149,4.081,3.802,7.8829
500,20,0.5,0.25,0.89156,0.28041,3.4082,3.1295,6.5377
500,20,0.5,0.5,0.91693,0.5453,2.6076,2.3008,4.9084
500,25,0.01,0.01,0.81838,0.012219,0.091851,0.084787,0.17664
500,25,0.01,0.02,0.82741,0.024172,0.087212,0.080561,0.16777
500,25,0.01,0.03,0.83334,0.036,0.08417,0.077765,0.16194
500,25,0.01,0.04,0.83786,0.04774,0.081851,0.075592,0.15744
500,25,0.01,0.05,0.84162,0.059409,0.07993,0.073785,0.15371
500,25,0.01,0.075,0.84906,0.088333,0.076127,0.070166,0.14629
500,25,0.01,0.1,0.85493,0.11697,0.073133,0.067277,0.14041
500,25,0.01,0.25,0.87868,0.28452,0.061057,0.055294,0.11635
500,25,0.01,0.5,0.90705,0.55124,0.046706,0.040445,0.087151
500,25,0.02,0.01,0.81838,0.012219,0.1837,0.16957,0.35328
500,25,0.02,0.02,0.82741,0.024172,0.17442,0.16112,0.33555
500,25,0.02,0.03,0.83333,0.036,0.16834,0.15553,0.32387
500,25,0.02,0.04,0.83786,0.04774,0.1637,0.15118,0.31489
500,25,0.02,0.05,0.84162,0.059409,0.15986,0.14757,0.30743
500,25,0.02,0.075,0.84906,0.088333,0.15225,0.14033,0.29259
500,25,0.02,0.1,0.85493,0.11697,0.14627,0.13455,0.28082
500,25,0.02,0.25,0.87868,0.28452,0.12211,0.11059,0.2327
500,25,0.02,0.5,0.90705,0.55124,0.093411,0.08089,0.1743
500,25,0.03,0.01,0.81838,0.012219,0.27555,0.25436,0.52991
500,25,0.03,0.02,0.82741,0.024172,0.26164,0.24168,0.50332
500,25,0.03,0.03,0.83333,0.036,0.25251,0.23329,0.48581
500,25,0.03,0.04,0.83786,0.04774,0.24555,0.22678,0.47233
500,25,0.03,0.05,0.84162,0.059409,0.23979,0.22135,0.46114
500,25,0.03,0.075,0.84906,0.088333,0.22838,0.2105,0.43888
500,25,0.03,0.1,0.85493,0.11697,0.2194,0.20183,0.42123
500,25,0.03,0.25,0.87868,0.28452,0.18317,0.16588,0.34905
500,25,0.03,0.5,0.90705,0.55124,0.14012,0.12133,0.26145
500,25,0.04,0.01,0.81838,0.012219,0.3674,0.33915,0.70655
500,25,0.04,0.02,0.82741,0.024172,0.34885,0.32225,0.67109
500,25,0.04,0.03,0.83333,0.036,0.33668,0.31106,0.64774
500,25,0.04,0.04,0.83786,0.04774,0.3274,0.30237,0.62977
500,25,0.04,0.05,0.84162,0.059409,0.31972,0.29514,0.61486
500,25,0.04,0.075,0.84906,0.088333,0.30451,0.28067,0.58517
500,25,0.04,0.1,0.85493,0.11697,0.29253,0.26911,0.56164
500,25,0.04,0.25,0.87868,0.28452,0.24423,0.22118,0.46541
500,25,0.04,0.5,0.90705,0.55124,0.18682,0.16178,0.3486
500,25,0.05,0.01,0.81838,0.012219,0.45925,0.42394,0.88319
500,25,0.05,0.02,0.8274,0.024172,0.43606,0.40281,0.83887
500,25,0.05,0.03,0.83333,0.036,0.42086,0.38882,0.80968
500,25,0.05,0.04,0.83786,0.047741,0.40926,0.37796,0.78722
500,25,0.05,0.05,0.84162,0.059409,0.39965,0.36892,0.76857
500,25,0.05,0.075,0.84906,0.088333,0.38063,0.35083,0.73147
500,25,0.05,0.1,0.85493,0.11697,0.36567,0.33639,0.70205
500,25,0.05,0.25,0.87868,0.28452,0.30529,0.27647,0.58176
500,25,0.05,0.5,0.90705,0.55124,0.23353,0.20223,0.43575
500,25,0.075,0.01,0.81838,0.012219,0.68888,0.6359,1.3248
500,25,0.075,0.02,0.8274,0.024172,0.65409,0.60421,1.2583
500,25,0.075,0.03,0.83333,0.036,0.63128,0.58323,1.2145
500,25,0.075,0.04,0.83786,0.047741,0.61388,0.56694,1.1808
500,25,0.075,0.05,0.84162,0.059409,0.59948,0.55338,1.1529
500,25,0.075,0.075,0.84906,0.088333,0.57095,0.52625,1.0972
500,25,0.075,0.1,0.85493,0.11697,0.5485,0.50458,1.0531
500,25,0.075,0.25,0.87868,0.28452,0.45793,0.41471,0.87264
500,25,0.075,0.5,0.90705,0.55124,0.35029,0.30334,0.65363
500,25,0.1,0.01,0.81838,0.012219,0.91851,0.84787,1.7664
500,25,0.1,0.02,0.82741,0.024172,0.87212,0.80561,1.6777
500,25,0.1,0.03,0.83333,0.036,0.84171,0.77765,1.6194
500,25,0.1,0.04,0.83786,0.047741,0.81851,0.75592,1.5744
500,25,0.1,0.05,0.84162,0.059409,0.7993,0.73785,1.5371
500,25,0.1,0.075,0.84906,0.088333,0.76127,0.70166,1.4629
500,25,0.1,0.1,0.85493,0.11697,0.73133,0.67277,1.4041
500,25,0.1,0.25,0.87868,0.28452,0.61057,0.55294,1.1635
500,25,0.1,0.5,0.90705,0.55124,0.46705,0.40445,0.87151
500,25,0.2,0.01,0.81838,0.012219,1.837,1.6957,3.5328
500,25,0.2,0.02,0.82741,0.024172,1.7442,1.6112,3.3555
500,25,0.2,0.03,0.83334,0.036,1.6834,1.5553,3.2387
500,25,0.2,0.04,0.83786,0.04774,1.637,1.5118,3.1489
500,25,0.2,0.05,0.84162,0.059409,1.5986,1.4757,3.0743
500,25,0.2,0.075,0.84906,0.088333,1.5225,1.4033,2.9259
500,25,0.2,0.1,0.85493,0.11697,1.4627,1.3455,2.8082
500,25,0.2,0.25,0.87868,0.28452,1.2211,1.1059,2.327
500,25,0.2,0.5,0.90705,0.55124,0.93412,0.80889,1.743
500,25,0.3,0.01,0.81838,0.012219,2.7555,2.5436,5.2991
500,25,0.3,0.02,0.8274,0.024172,2.6164,2.4168,5.0332
500,25,0.3,0.03,0.83333,0.036,2.5251,2.3329,4.8581
500,25,0.3,0.04,0.83786,0.047741,2.4555,2.2678,4.7233
500,25,0.3,0.05,0.84162,0.059409,2.3979,2.2135,4.6114
500,25,0.3,0.075,0.84906,0.088333,2.2838,2.105,4.3888
500,25,0.3,0.1,0.85493,0.11697,2.194,2.0183,4.2123
500,25,0.3,0.25,0.87868,0.28452,1.8317,1.6588,3.4905
500,25,0.3,0.5,0.90705,0.55124,1.4012,1.2134,2.6145
500,25,0.5,0.01,0.81838,0.012219,4.5925,4.2394,8.8319
500,25,0.5,0.02,0.8274,0.024172,4.3606,4.0281,8.3887
500,25,0.5,0.03,0.83333,0.036,4.2086,3.8882,8.0968
500,25,0.5,0.04,0.83786,0.04774,4.0926,3.7796,7.8722
500,25,0.5,0.05,0.84162,0.059409,3.9965,3.6892,7.6857
500,25,0.5,0.075,0.84906,0.088333,3.8063,3.5083,7.3147
500,25,0.5,0.1,0.85493,0.11697,3.6567,3.3639,7.0205
500,25,0.5,0.25,0.87868,0.28452,3.0529,2.7647,5.8176
500,25,0.5,0.5,0.90705,0.55124,2.3353,2.0223,4.3575
500,30,0.01,0.01,0.80088,0.012486,0.084069,0.076556,0.16062
500,30,0.01,0.02,0.81082,0.024667,0.079792,0.072766,0.15256
500,30,0.01,0.03,0.8173,0.036706,0.077008,0.070248,0.14726
500,30,0.01,0.04,0.82228,0.048646,0.074873,0.068293,0.14317
500,30,0.01,0.05,0.8264,0.060503,0.073106,0.066664,0.13977
500,30,0.01,0.075,0.83455,0.089869,0.069624,0.063392,0.13302
500,30,0.01,0.1,0.84098,0.11891,0.066879,0.060777,0.12766
500,30,0.01,0.25,0.86701,0.28835,0.055818,0.049886,0.1057
500,30,0.01,0.5,0.89809,0.55674,0.042692,0.036313,0.079005
500,30,0.02,0.01,0.80088,0.012486,0.16814,0.15311,0.32125
500,30,0.02,0.02,0.81082,0.024667,0.15958,0.14553,0.30512
500,30,0.02,0.03,0.8173,0.036706,0.15402,0.1405,0.29451
500,30,0.02,0.04,0.82228,0.048646,0.14975,0.13659,0.28633
500,30,0.02,0.05,0.8264,0.060503,0.14621,0.13333,0.27954
500,30,0.02,0.075,0.83455,0.089869,0.13925,0.12678,0.26603
500,30,0.02,0.1,0.84098,0.11891,0.13376,0.12155,0.25531
500,30,0.02,0.25,0.86701,0.28835,0.11164,0.099772,0.21141
500,30,0.02,0.5,0.89809,0.55674,0.085383,0.072627,0.15801
500,30,0.03,0.01,0.80088,0.012486,0.25221,0.22967,0.48187
500,30,0.03,0.02,0.81082,0.024667,0.23937,0.2183,0.45767
500,30,0.03,0.03,0.8173,0.036706,0.23102,0.21074,0.44177
500,30,0.03,0.04,0.82227,0.048646,0.22462,0.20488,0.4295
500,30,0.03,0.05,0.8264,0.060503,0.21932,0.19999,0.41931
500,30,0.03,0.075,0.83455,0.089869,0.20887,0.19018,0.39905
500,30,0.03,0.1,0.84098,0.11891,0.20064,0.18233,0.38297
500,30,0.03,0.25,0.86701,0.28835,0.16746,0.14966,0.31711
500,30,0.03,0.5,0.89809,0.55674,0.12808,0.10894,0.23701
500,30,0.04,0.01,0.80088,0.012486,0.33628,0.30622,0.6425
500,30,0.04,0.02,0.81082,0.024667,0.31917,0.29107,0.61023
500,30,0.04,0.03,0.8173,0.036706,0.30803,0.28099,0.58902
500,30,0.04,0.04,0.82228,0.048646,0.29949,0.27317,0.57266
500,30,0.04,0.05,0.8264,0.060503,0.29243,0.26666,0.55908
500,30,0.04,0.075,0.83455,0.089869,0.2785,0.25357,0.53206
500,30,0.04,0.1,0.84098,0.11891,0.26751,0.24311,0.51062
500,30,0.04,0.25,0.86701,0.28835,0.22327,0.19954,0.42282
500,30,0.04,0.5,0.89809,0.55674,0.17077,0.14525,0.31602
500,30,0.05,0.01,0.80088,0.012486,0.42035,0.38278,0.80312
500,30,0.05,0.02,0.81081,0.024667,0.39896,0.36383,0.76279
500,30,0.05,0.03,0.8173,0.036706,0.38504,0.35124,0.73628
500,30,0.05,0.04,0.82228,0.048646,0.37437,0.34146,0.71583
500,30,0.05,0.05,0.8264,0.060503,0.36553,0.33332,0.69885
500,30,0.05,0.075,0.83455,0.089869,0.34812,0.31696,0.66508
500,30,0.05,0.1,0.84098,0.11891,0.33439,0.30389,0.63828
500,30,0.05,0.25,0.86701,0.28835,0.27909,0.24943,0.52852
500,30,0.05,0.5,0.89809,0.55674,0.21346,0.18157,0.39502
500,30,0.075,0.01,0.80088,0.012486,0.63052,0.57417,1.2047
500,30,0.075,0.02,0.81081,0.024667,0.59844,0.54574,1.1442
500,30,0.075,0.03,0.8173,0.036706,0.57756,0.52686,1.1044
500,30,0.075,0.04,0.82228,0.048646,0.56155,0.5122,1.0737
500,30,0.075,0.05,0.8264,0.060503,0.5483,0.49998,1.0483
500,30,0.075,0.075,0.83455,0.089869,0.52218,0.47544,0.99762
500,30,0.075,0.1,0.84098,0.11891,0.50159,0.45583,0.95742
500,30,0.075,0.25,0.86701,0.28835,0.41864,0.37415,0.79278
500,30,0.075,0.5,0.89809,0.55674,0.32019,0.27235,0.59254
500,30,0.1,0.01,0.80088,0.012486,0.84069,0.76556,1.6062
500,30,0.1,0.02,0.81082,0.024667,0.79791,0.72766,1.5256
500,30,0.1,0.03,0.8173,0.036706,0.77008,0.70248,1.4726
500,30,0.1,0.04,0.82228,0.048646,0.74873,0.68293,1.4317
500,30,0.1,0.05,0.8264,0.060503,0.73107,0.66663,1.3977
500,30,0.1,0.075,0.83455,0.089869,0.69624,0.63392,1.3302
500,30,0.1,0.1,0.84098,0.11891,0.66879,0.60777,1.2766
500,30,0.1,0.25,0.86701,0.28835,0.55818,0.49886,1.057
500,30,0.1,0.5,0.89809,0.55674,0.42692,0.36313,0.79005
500,30,0.2,0.01,0.80088,0.012486,1.6814,1.5311,3.2125
500,30,0.2,0.02,0.81082,0.024667,1.5958,1.4553,3.0512
500,30,0.2,0.03,0.8173,0.036706,1.5402,1.405,2.9451
500,30,0.2,0.04,0.82228,0.048646,1.4975,1.3659,2.8633
500,30,0.2,0.05,0.8264,0.060503,1.4621,1.3333,2.7954
500,30,0.2,0.075,0.83455,0.089869,1.3925,1.2678,2.6603
500,30,0.2,0.1,0.84098,0.11891,1.3376,1.2155,2.5531
500,30,0.2,0.25,0.86701,0.28835,1.1164,0.99771,2.1141
500,30,0.2,0.5,0.89809,0.55674,0.85383,0.72627,1.5801
500,30,0.3,0.01,0.80088,0.012486,2.5221,2.2967,4.8187
500,30,0.3,0.02,0.81082,0.024666,2.3937,2.183,4.5767
500,30,0.3,0.03,0.8173,0.036706,2.3102,2.1074,4.4177
500,30,0.3,0.04,0.82228,0.048646,2.2462,2.0488,4.295
500,30,0.3,0.05,0.8264,0.060503,2.1932,1.9999,4.1931
500,30,0.3,0.075,0.83455,0.089869,2.0887,1.9018,3.9905
